id1,id2,is_true_match,classification
playtime_13231,sales_7396,,
playtime_13231,sales_727,,
playtime_13231,sales_5629,,
playtime_13231,sales_8922,,
playtime_13232,sales_14696,,
playtime_13232,sales_3473,,
playtime_13232,sales_7396,,
playtime_13232,sales_2215,,
playtime_13232,sales_9836,,
playtime_13232,sales_5112,,
playtime_13232,sales_2581,,
playtime_13233,sales_14696,,
playtime_13233,sales_8922,,
playtime_13233,sales_2043,,
playtime_13233,sales_3473,,
playtime_13233,sales_2215,,
playtime_13233,sales_1895,,
playtime_13233,sales_5629,,
playtime_13233,sales_7717,,
playtime_13233,sales_9836,,
playtime_13233,sales_2986,,
playtime_13234,sales_14696,,
playtime_13234,sales_2043,,
playtime_13234,sales_1895,,
playtime_13234,sales_8813,,
playtime_13234,sales_5629,,
playtime_13234,sales_8715,,
playtime_13234,sales_12160,,
playtime_13234,sales_2215,,
playtime_13234,sales_7717,,
playtime_13234,sales_727,,
playtime_13235,sales_14696,,
playtime_13235,sales_2043,,
playtime_13235,sales_8922,,
playtime_13235,sales_1895,,
playtime_13235,sales_5629,,
playtime_13235,sales_14239,,
playtime_13235,sales_8813,,
playtime_13235,sales_3473,,
playtime_13235,sales_9836,,
playtime_13235,sales_7717,,
playtime_13236,sales_14696,,
playtime_13236,sales_8813,,
playtime_13236,sales_1895,,
playtime_13237,sales_8813,,
playtime_13237,sales_1895,,
playtime_13237,sales_2043,,
playtime_13237,sales_14696,,
playtime_13237,sales_7717,,
playtime_13237,sales_5629,,
playtime_13237,sales_8922,,
playtime_13237,sales_9836,,
playtime_13237,sales_1121,,
playtime_13237,sales_5112,,
playtime_13238,sales_8813,,
playtime_13238,sales_2043,,
playtime_13238,sales_1895,,
playtime_13238,sales_7717,,
playtime_13238,sales_5629,,
playtime_13238,sales_14696,,
playtime_13238,sales_8922,,
playtime_13238,sales_8038,,
playtime_13238,sales_12160,,
playtime_13238,sales_1290,,
playtime_13239,sales_14696,,
playtime_13239,sales_2043,,
playtime_13239,sales_1895,,
playtime_13239,sales_2215,,
playtime_13239,sales_8813,,
playtime_13239,sales_9836,,
playtime_13239,sales_8922,,
playtime_13239,sales_7717,,
playtime_13239,sales_3473,,
playtime_13239,sales_7396,,
playtime_13240,sales_14696,,
playtime_13240,sales_2043,,
playtime_13240,sales_1895,,
playtime_13240,sales_8813,,
playtime_13240,sales_3473,,
playtime_13240,sales_14239,,
playtime_13240,sales_2215,,
playtime_13240,sales_8922,,
playtime_13240,sales_5629,,
playtime_13240,sales_9836,,
playtime_13241,sales_14696,,
playtime_13241,sales_14239,,
playtime_13241,sales_2043,,
playtime_13241,sales_1895,,
playtime_13241,sales_7396,,
playtime_13241,sales_5112,,
playtime_13241,sales_14934,,
playtime_13241,sales_9836,,
playtime_13241,sales_12160,,
playtime_13241,sales_3879,,
playtime_13242,sales_14696,,
playtime_13242,sales_1895,,
playtime_13242,sales_2043,,
playtime_13242,sales_8922,,
playtime_13242,sales_5629,,
playtime_13242,sales_7717,,
playtime_13242,sales_12160,,
playtime_13242,sales_8813,,
playtime_13242,sales_7396,,
playtime_13242,sales_727,,
playtime_13243,sales_14696,,
playtime_13243,sales_2043,,
playtime_13243,sales_14239,,
playtime_13243,sales_1895,,
playtime_13243,sales_7396,,
playtime_13243,sales_8813,,
playtime_13243,sales_2215,,
playtime_13243,sales_9836,,
playtime_13243,sales_8922,,
playtime_13243,sales_5112,,
playtime_13244,sales_1895,,
playtime_13244,sales_2922,,
playtime_13244,sales_3885,,
playtime_13244,sales_2043,,
playtime_13244,sales_727,,
playtime_13244,sales_1121,,
playtime_13244,sales_14696,,
playtime_13244,sales_7396,,
playtime_13244,sales_2986,,
playtime_13244,sales_5629,,
playtime_13245,sales_1895,,
playtime_13245,sales_2043,,
playtime_13245,sales_14696,,
playtime_13245,sales_727,,
playtime_13245,sales_5629,,
playtime_13245,sales_8922,,
playtime_13245,sales_2922,,
playtime_13245,sales_12160,,
playtime_13245,sales_1121,,
playtime_13245,sales_7717,,
playtime_13246,sales_1895,,
playtime_13246,sales_2043,,
playtime_13246,sales_5629,,
playtime_13246,sales_8922,,
playtime_13246,sales_7717,,
playtime_13246,sales_727,,
playtime_13246,sales_14696,,
playtime_13246,sales_8813,,
playtime_13246,sales_1121,,
playtime_13246,sales_12160,,
playtime_13247,sales_14696,,
playtime_13247,sales_1895,,
playtime_13247,sales_2043,,
playtime_13247,sales_12160,,
playtime_13247,sales_5629,,
playtime_13247,sales_8922,,
playtime_13247,sales_7717,,
playtime_13247,sales_8715,,
playtime_13247,sales_1121,,
playtime_13247,sales_727,,
playtime_13248,sales_1895,,
playtime_13248,sales_8922,,
playtime_13248,sales_5629,,
playtime_13248,sales_2043,,
playtime_13248,sales_727,,
playtime_13248,sales_12160,,
playtime_13248,sales_8715,,
playtime_13248,sales_14696,,
playtime_13248,sales_9896,,
playtime_13248,sales_8813,,
playtime_13249,sales_14696,,
playtime_13249,sales_2043,,
playtime_13249,sales_3473,,
playtime_13249,sales_2215,,
playtime_13249,sales_2581,,
playtime_13249,sales_1895,,
playtime_13249,sales_7396,,
playtime_13249,sales_8922,,
playtime_13249,sales_9836,,
playtime_13249,sales_14239,,
playtime_13250,sales_2043,,
playtime_13250,sales_1895,,
playtime_13250,sales_12160,,
playtime_13250,sales_14696,,
playtime_13250,sales_8922,,
playtime_13250,sales_5629,,
playtime_13250,sales_7717,,
playtime_13250,sales_8715,,
playtime_13250,sales_19,,
playtime_13250,sales_2,,
playtime_13251,sales_14696,,
playtime_13251,sales_2043,,
playtime_13251,sales_1895,,
playtime_13251,sales_7717,,
playtime_13251,sales_9836,,
playtime_13251,sales_8922,,
playtime_13251,sales_7396,,
playtime_13251,sales_2581,,
playtime_13251,sales_5629,,
playtime_13251,sales_14239,,
playtime_13252,sales_2043,,
playtime_13252,sales_1895,,
playtime_13252,sales_14696,,
playtime_13252,sales_3242,,
playtime_13252,sales_1121,,
playtime_13252,sales_727,,
playtime_13252,sales_2922,,
playtime_13252,sales_14239,,
playtime_13252,sales_12160,,
playtime_13252,sales_5629,,
playtime_13253,sales_14696,,
playtime_13253,sales_2043,,
playtime_13253,sales_1895,,
playtime_13253,sales_14239,,
playtime_13253,sales_12160,,
playtime_13253,sales_7396,,
playtime_13253,sales_9836,,
playtime_13253,sales_3242,,
playtime_13253,sales_5983,,
playtime_13253,sales_3885,,
playtime_13254,sales_1895,,
playtime_13254,sales_2043,,
playtime_13254,sales_3885,,
playtime_13254,sales_14696,,
playtime_13254,sales_2922,,
playtime_13254,sales_1121,,
playtime_13254,sales_12160,,
playtime_13254,sales_727,,
playtime_13254,sales_9836,,
playtime_13254,sales_2986,,
playtime_13255,sales_2043,,
playtime_13255,sales_14696,,
playtime_13255,sales_1895,,
playtime_13255,sales_3242,,
playtime_13255,sales_12160,,
playtime_13255,sales_14239,,
playtime_13255,sales_3885,,
playtime_13255,sales_2922,,
playtime_13255,sales_5983,,
playtime_13255,sales_8715,,
playtime_13263,sales_14696,,
playtime_13263,sales_1895,,
playtime_13263,sales_2043,,
playtime_13263,sales_14239,,
playtime_13263,sales_3885,,
playtime_13263,sales_2922,,
playtime_13263,sales_7396,,
playtime_13263,sales_7717,,
playtime_13263,sales_5629,,
playtime_13263,sales_1121,,
playtime_13264,sales_14696,,
playtime_13264,sales_2043,,
playtime_13264,sales_1895,,
playtime_13264,sales_5983,,
playtime_13264,sales_9836,,
playtime_13264,sales_12160,,
playtime_13264,sales_14239,,
playtime_13264,sales_7396,,
playtime_13264,sales_9896,,
playtime_13264,sales_8922,,
playtime_13265,sales_14696,,
playtime_13265,sales_2043,,
playtime_13265,sales_1895,,
playtime_13265,sales_14239,,
playtime_13265,sales_9836,,
playtime_13265,sales_7396,,
playtime_13265,sales_5983,,
playtime_13265,sales_12160,,
playtime_13265,sales_1121,,
playtime_13265,sales_8922,,
playtime_13266,sales_1895,,
playtime_13266,sales_3885,,
playtime_13266,sales_2043,,
playtime_13266,sales_2922,,
playtime_13266,sales_1121,,
playtime_13266,sales_727,,
playtime_13266,sales_2986,,
playtime_13266,sales_14696,,
playtime_13266,sales_9836,,
playtime_13266,sales_7396,,
playtime_13267,sales_2043,,
playtime_13267,sales_1895,,
playtime_13267,sales_14696,,
playtime_13267,sales_3242,,
playtime_13267,sales_5983,,
playtime_13267,sales_12160,,
playtime_13267,sales_1121,,
playtime_13267,sales_3885,,
playtime_13267,sales_14239,,
playtime_13267,sales_2922,,
playtime_13268,sales_3885,,
playtime_13268,sales_14696,,
playtime_13268,sales_14239,,
playtime_13268,sales_1895,,
playtime_13268,sales_2043,,
playtime_13268,sales_7396,,
playtime_13268,sales_9836,,
playtime_13268,sales_2922,,
playtime_13268,sales_2986,,
playtime_13268,sales_5112,,
playtime_13269,sales_3885,,
playtime_13269,sales_2986,,
playtime_13269,sales_1895,,
playtime_13269,sales_2922,,
playtime_13269,sales_1121,,
playtime_13269,sales_727,,
playtime_13269,sales_7396,,
playtime_13269,sales_9836,,
playtime_13269,sales_5112,,
playtime_13269,sales_8922,,
playtime_13270,sales_3885,,
playtime_13270,sales_1895,,
playtime_13270,sales_2922,,
playtime_13270,sales_2986,,
playtime_13270,sales_1121,,
playtime_13270,sales_727,,
playtime_13270,sales_7396,,
playtime_13270,sales_9836,,
playtime_13270,sales_2043,,
playtime_13270,sales_5112,,
playtime_13271,sales_2215,,
playtime_13271,sales_2043,,
playtime_13271,sales_727,,
playtime_13271,sales_6726,,
playtime_13271,sales_1895,,
playtime_13271,sales_2581,,
playtime_13271,sales_3473,,
playtime_13271,sales_8813,,
playtime_13271,sales_7396,,
playtime_13271,sales_14696,,
playtime_13272,sales_12160,,
playtime_13272,sales_8715,,
playtime_13272,sales_9896,,
playtime_13272,sales_2043,,
playtime_13272,sales_1895,,
playtime_13272,sales_7029,,
playtime_13272,sales_8922,,
playtime_13272,sales_14696,,
playtime_13272,sales_5983,,
playtime_13272,sales_10426,,
playtime_13273,sales_14239,,
playtime_13273,sales_6726,,
playtime_13273,sales_3242,,
playtime_13273,sales_5112,,
playtime_13273,sales_2922,,
playtime_13273,sales_8715,,
playtime_13273,sales_2215,,
playtime_13273,sales_8813,,
playtime_13273,sales_5629,,
playtime_13273,sales_727,,
playtime_13274,sales_8715,,
playtime_13274,sales_6726,,
playtime_13274,sales_3242,,
playtime_13274,sales_2922,,
playtime_13274,sales_14239,,
playtime_13274,sales_12160,,
playtime_13274,sales_5629,,
playtime_13274,sales_5112,,
playtime_13274,sales_9896,,
playtime_13274,sales_727,,
playtime_13275,sales_14239,,
playtime_13275,sales_3242,,
playtime_13275,sales_5112,,
playtime_13275,sales_6726,,
playtime_13275,sales_2922,,
playtime_13275,sales_8715,,
playtime_13275,sales_14696,,
playtime_13275,sales_2215,,
playtime_13275,sales_8813,,
playtime_13275,sales_5629,,
playtime_13276,sales_2922,,
playtime_13276,sales_5112,,
playtime_13276,sales_3242,,
playtime_13276,sales_6726,,
playtime_13276,sales_14239,,
playtime_13276,sales_8715,,
playtime_13276,sales_727,,
playtime_13276,sales_3885,,
playtime_13276,sales_1895,,
playtime_13276,sales_5629,,
playtime_13277,sales_2922,,
playtime_13277,sales_5112,,
playtime_13277,sales_14239,,
playtime_13277,sales_3242,,
playtime_13277,sales_6726,,
playtime_13277,sales_8715,,
playtime_13277,sales_727,,
playtime_13277,sales_1895,,
playtime_13277,sales_2043,,
playtime_13277,sales_3885,,
playtime_13278,sales_6726,,
playtime_13278,sales_8715,,
playtime_13278,sales_3242,,
playtime_13278,sales_14239,,
playtime_13278,sales_2922,,
playtime_13278,sales_5112,,
playtime_13278,sales_5629,,
playtime_13278,sales_8813,,
playtime_13278,sales_727,,
playtime_13278,sales_2215,,
playtime_13279,sales_3242,,
playtime_13279,sales_14239,,
playtime_13279,sales_6726,,
playtime_13279,sales_2922,,
playtime_13279,sales_8715,,
playtime_13279,sales_2043,,
playtime_13279,sales_5112,,
playtime_13279,sales_727,,
playtime_13279,sales_5629,,
playtime_13279,sales_2215,,
playtime_13280,sales_8813,,
playtime_13280,sales_2215,,
playtime_13280,sales_727,,
playtime_13280,sales_5629,,
playtime_13280,sales_5112,,
playtime_13280,sales_14239,,
playtime_13280,sales_6726,,
playtime_13280,sales_2922,,
playtime_13280,sales_8715,,
playtime_13280,sales_3242,,
playtime_13281,sales_2215,,
playtime_13281,sales_8813,,
playtime_13281,sales_727,,
playtime_13281,sales_5629,,
playtime_13281,sales_14239,,
playtime_13281,sales_5112,,
playtime_13281,sales_2922,,
playtime_13281,sales_6726,,
playtime_13281,sales_8715,,
playtime_13281,sales_3242,,
playtime_13282,sales_5629,,
playtime_13282,sales_8813,,
playtime_13282,sales_727,,
playtime_13282,sales_2215,,
playtime_13282,sales_8922,,
playtime_13282,sales_7717,,
playtime_13282,sales_6726,,
playtime_13282,sales_8715,,
playtime_13282,sales_2922,,
playtime_13282,sales_14239,,
playtime_13283,sales_2215,,
playtime_13283,sales_8813,,
playtime_13283,sales_727,,
playtime_13283,sales_14239,,
playtime_13283,sales_5629,,
playtime_13283,sales_5112,,
playtime_13283,sales_2922,,
playtime_13283,sales_3242,,
playtime_13283,sales_6726,,
playtime_13283,sales_14696,,
playtime_13284,sales_727,,
playtime_13284,sales_8813,,
playtime_13284,sales_2922,,
playtime_13284,sales_5629,,
playtime_13284,sales_2215,,
playtime_13284,sales_1121,,
playtime_13284,sales_5112,,
playtime_13284,sales_2986,,
playtime_13284,sales_1895,,
playtime_13284,sales_6726,,
playtime_13285,sales_727,,
playtime_13285,sales_2922,,
playtime_13285,sales_8813,,
playtime_13285,sales_5629,,
playtime_13285,sales_2215,,
playtime_13285,sales_1895,,
playtime_13285,sales_3885,,
playtime_13285,sales_5112,,
playtime_13285,sales_1121,,
playtime_13285,sales_3242,,
playtime_13286,sales_727,,
playtime_13286,sales_2215,,
playtime_13286,sales_8813,,
playtime_13286,sales_5629,,
playtime_13286,sales_3242,,
playtime_13286,sales_2922,,
playtime_13286,sales_14239,,
playtime_13286,sales_6726,,
playtime_13286,sales_5112,,
playtime_13286,sales_8715,,
playtime_13287,sales_8922,,
playtime_13287,sales_2986,,
playtime_13287,sales_7717,,
playtime_13287,sales_3473,,
playtime_13287,sales_5629,,
playtime_13287,sales_5983,,
playtime_13287,sales_12160,,
playtime_13287,sales_9896,,
playtime_13287,sales_1121,,
playtime_13287,sales_9836,,
playtime_13288,sales_3473,,
playtime_13288,sales_2986,,
playtime_13288,sales_8922,,
playtime_13288,sales_14696,,
playtime_13288,sales_7396,,
playtime_13288,sales_9836,,
playtime_13288,sales_2043,,
playtime_13288,sales_14239,,
playtime_13288,sales_2215,,
playtime_13288,sales_1121,,
playtime_13289,sales_2986,,
playtime_13289,sales_3473,,
playtime_13289,sales_8922,,
playtime_13289,sales_1121,,
playtime_13289,sales_727,,
playtime_13289,sales_3885,,
playtime_13289,sales_7396,,
playtime_13289,sales_1895,,
playtime_13289,sales_9836,,
playtime_13289,sales_2922,,
playtime_13290,sales_2986,,
playtime_13290,sales_3473,,
playtime_13290,sales_8922,,
playtime_13290,sales_1895,,
playtime_13290,sales_3885,,
playtime_13290,sales_1121,,
playtime_13290,sales_7396,,
playtime_13290,sales_727,,
playtime_13290,sales_2922,,
playtime_13290,sales_9836,,
playtime_13291,sales_8922,,
playtime_13291,sales_2986,,
playtime_13291,sales_3473,,
playtime_13291,sales_5983,,
playtime_13291,sales_7717,,
playtime_13291,sales_1121,,
playtime_13291,sales_9836,,
playtime_13291,sales_7396,,
playtime_13291,sales_2043,,
playtime_13291,sales_1895,,
playtime_13292,sales_2986,,
playtime_13292,sales_3473,,
playtime_13292,sales_8922,,
playtime_13292,sales_2043,,
playtime_13292,sales_1121,,
playtime_13292,sales_7396,,
playtime_13292,sales_1895,,
playtime_13292,sales_9836,,
playtime_13292,sales_14696,,
playtime_13292,sales_727,,
playtime_13293,sales_2581,,
playtime_13293,sales_1121,,
playtime_13293,sales_7717,,
playtime_13293,sales_5983,,
playtime_13293,sales_9836,,
playtime_13293,sales_14696,,
playtime_13293,sales_2043,,
playtime_13293,sales_8813,,
playtime_13293,sales_9896,,
playtime_13293,sales_1895,,
playtime_13294,sales_7717,,
playtime_13294,sales_8922,,
playtime_13294,sales_1121,,
playtime_13294,sales_5629,,
playtime_13294,sales_2581,,
playtime_13294,sales_5983,,
playtime_13294,sales_9896,,
playtime_13294,sales_9836,,
playtime_13294,sales_12160,,
playtime_13294,sales_6726,,
playtime_13295,sales_2581,,
playtime_13295,sales_1121,,
playtime_13295,sales_7717,,
playtime_13295,sales_14696,,
playtime_13295,sales_9836,,
playtime_13295,sales_2043,,
playtime_13295,sales_14239,,
playtime_13295,sales_7396,,
playtime_13295,sales_5983,,
playtime_13295,sales_1895,,
playtime_13296,sales_1121,,
playtime_13296,sales_7717,,
playtime_13296,sales_2986,,
playtime_13296,sales_727,,
playtime_13296,sales_2581,,
playtime_13296,sales_1895,,
playtime_13296,sales_9836,,
playtime_13296,sales_7396,,
playtime_13296,sales_3885,,
playtime_13296,sales_5694,,
playtime_13297,sales_1121,,
playtime_13297,sales_1895,,
playtime_13297,sales_7717,,
playtime_13297,sales_727,,
playtime_13297,sales_2581,,
playtime_13297,sales_3885,,
playtime_13297,sales_2986,,
playtime_13297,sales_2922,,
playtime_13297,sales_9836,,
playtime_13297,sales_7396,,
playtime_13298,sales_1121,,
playtime_13298,sales_2581,,
playtime_13298,sales_7717,,
playtime_13298,sales_2043,,
playtime_13298,sales_5983,,
playtime_13298,sales_1895,,
playtime_13298,sales_727,,
playtime_13298,sales_14696,,
playtime_13298,sales_3242,,
playtime_13298,sales_9836,,
playtime_13299,sales_12052,,
playtime_13299,sales_685,,
playtime_13299,sales_5785,,
playtime_13299,sales_10426,,
playtime_13299,sales_1928,,
playtime_13299,sales_4010,,
playtime_13299,sales_2493,,
playtime_13299,sales_3764,,
playtime_13299,sales_3371,,
playtime_13299,sales_12848,,
playtime_13300,sales_14204,,
playtime_13300,sales_685,,
playtime_13300,sales_15624,,
playtime_13300,sales_13061,,
playtime_13300,sales_9203,,
playtime_13300,sales_12979,,
playtime_13300,sales_1928,,
playtime_13300,sales_1534,,
playtime_13300,sales_1616,,
playtime_13300,sales_12121,,
playtime_13301,sales_1928,,
playtime_13301,sales_9556,,
playtime_13302,sales_10426,,
playtime_13302,sales_12848,,
playtime_13302,sales_11458,,
playtime_13302,sales_3165,,
playtime_13302,sales_1928,,
playtime_13302,sales_9642,,
playtime_13302,sales_14301,,
playtime_13302,sales_5724,,
playtime_13302,sales_1296,,
playtime_13302,sales_2677,,
playtime_13303,sales_7630,,
playtime_13303,sales_11255,,
playtime_13303,sales_6461,,
playtime_13303,sales_15480,,
playtime_13303,sales_12636,,
playtime_13303,sales_12784,,
playtime_13303,sales_7719,,
playtime_13303,sales_10729,,
playtime_13303,sales_7908,,
playtime_13303,sales_1807,,
playtime_13304,sales_11255,,
playtime_13304,sales_6792,,
playtime_13305,sales_11255,,
playtime_13306,sales_11255,,
playtime_13306,sales_1928,,
playtime_13306,sales_12848,,
playtime_13307,sales_11255,,
playtime_13307,sales_16196,,
playtime_13307,sales_10175,,
playtime_13307,sales_7908,,
playtime_13308,sales_11255,,
playtime_13308,sales_7908,,
playtime_13308,sales_16196,,
playtime_13308,sales_7630,,
playtime_13308,sales_3155,,
playtime_13308,sales_1326,,
playtime_13308,sales_15624,,
playtime_13308,sales_12848,,
playtime_13309,sales_11255,,
playtime_13309,sales_1326,,
playtime_13309,sales_1928,,
playtime_13309,sales_7302,,
playtime_13310,sales_11255,,
playtime_13312,sales_10903,,
playtime_13313,sales_10903,,
playtime_13313,sales_5137,,
playtime_13313,sales_15664,,
playtime_13313,sales_2960,,
playtime_13313,sales_14510,,
playtime_13314,sales_11091,,
playtime_13314,sales_15576,,
playtime_13315,sales_11091,,
playtime_13315,sales_5689,,
playtime_13315,sales_2292,,
playtime_13315,sales_2737,,
playtime_13315,sales_12135,,
playtime_13315,sales_9080,,
playtime_13315,sales_4744,,
playtime_13315,sales_13978,,
playtime_13315,sales_8267,,
playtime_13315,sales_6620,,
playtime_13317,sales_15083,,
playtime_13318,sales_15083,,
playtime_13319,sales_15083,,
playtime_13320,sales_15083,,
playtime_13321,sales_15083,,
playtime_13322,sales_15083,,
playtime_13322,sales_2453,,
playtime_13322,sales_8233,,
playtime_13322,sales_10582,,
playtime_13322,sales_13403,,
playtime_13322,sales_6476,,
playtime_13322,sales_110,,
playtime_13322,sales_13261,,
playtime_13322,sales_4801,,
playtime_13322,sales_410,,
playtime_13323,sales_15083,,
playtime_13323,sales_13289,,
playtime_13323,sales_15708,,
playtime_13323,sales_4310,,
playtime_13323,sales_3253,,
playtime_13323,sales_1318,,
playtime_13323,sales_13216,,
playtime_13323,sales_1544,,
playtime_13323,sales_4770,,
playtime_13323,sales_8042,,
playtime_13324,sales_7366,,
playtime_13324,sales_6476,,
playtime_13324,sales_13792,,
playtime_13324,sales_8356,,
playtime_13324,sales_7208,,
playtime_13324,sales_10348,,
playtime_13324,sales_8262,,
playtime_13324,sales_7920,,
playtime_13325,sales_6476,,
playtime_13325,sales_7366,,
playtime_13325,sales_7920,,
playtime_13325,sales_8356,,
playtime_13325,sales_3380,,
playtime_13325,sales_6152,,
playtime_13325,sales_1200,,
playtime_13325,sales_11274,,
playtime_13325,sales_8731,,
playtime_13325,sales_4824,,
playtime_13326,sales_7366,,
playtime_13326,sales_6476,,
playtime_13326,sales_8356,,
playtime_13326,sales_1821,,
playtime_13326,sales_13610,,
playtime_13326,sales_13401,,
playtime_13326,sales_11179,,
playtime_13326,sales_4643,,
playtime_13326,sales_7461,,
playtime_13326,sales_10821,,
playtime_13333,sales_8055,,
playtime_13335,sales_16559,,
playtime_13335,sales_16401,,
playtime_13335,sales_12606,,
playtime_13335,sales_1927,,
playtime_13335,sales_10059,,
playtime_13335,sales_11215,,
playtime_13335,sales_10986,,
playtime_13335,sales_2106,,
playtime_13335,sales_2546,,
playtime_13335,sales_12228,,
playtime_13336,sales_349,,
playtime_13336,sales_1181,,
playtime_13336,sales_1165,,
playtime_13336,sales_698,,
playtime_13336,sales_4686,,
playtime_13336,sales_2106,,
playtime_13336,sales_615,,
playtime_13336,sales_1007,,
playtime_13336,sales_12490,,
playtime_13336,sales_640,,
playtime_13337,sales_1165,,
playtime_13337,sales_698,,
playtime_13337,sales_349,,
playtime_13337,sales_640,,
playtime_13337,sales_1181,,
playtime_13337,sales_2123,,
playtime_13337,sales_780,,
playtime_13337,sales_2106,,
playtime_13337,sales_1185,,
playtime_13337,sales_3252,,
playtime_13338,sales_349,,
playtime_13338,sales_1165,,
playtime_13338,sales_2106,,
playtime_13338,sales_1181,,
playtime_13338,sales_698,,
playtime_13338,sales_615,,
playtime_13338,sales_16559,,
playtime_13338,sales_780,,
playtime_13338,sales_1007,,
playtime_13338,sales_1691,,
playtime_13339,sales_1691,,
playtime_13339,sales_3894,,
playtime_13339,sales_7089,,
playtime_13339,sales_10675,,
playtime_13339,sales_7336,,
playtime_13339,sales_4356,,
playtime_13339,sales_1927,,
playtime_13339,sales_16559,,
playtime_13339,sales_349,,
playtime_13339,sales_2546,,
playtime_13340,sales_1927,,
playtime_13340,sales_2546,,
playtime_13340,sales_3304,,
playtime_13340,sales_5742,,
playtime_13340,sales_3956,,
playtime_13340,sales_6750,,
playtime_13340,sales_16559,,
playtime_13340,sales_2058,,
playtime_13340,sales_8528,,
playtime_13340,sales_9569,,
playtime_13341,sales_16401,,
playtime_13341,sales_16559,,
playtime_13341,sales_12606,,
playtime_13341,sales_10986,,
playtime_13341,sales_10059,,
playtime_13341,sales_11215,,
playtime_13341,sales_2546,,
playtime_13341,sales_12228,,
playtime_13341,sales_2106,,
playtime_13341,sales_1927,,
playtime_13342,sales_1181,,
playtime_13342,sales_349,,
playtime_13342,sales_698,,
playtime_13342,sales_4686,,
playtime_13342,sales_1165,,
playtime_13342,sales_12490,,
playtime_13342,sales_615,,
playtime_13342,sales_1007,,
playtime_13342,sales_640,,
playtime_13342,sales_2106,,
playtime_13343,sales_698,,
playtime_13343,sales_1165,,
playtime_13343,sales_349,,
playtime_13343,sales_1181,,
playtime_13343,sales_640,,
playtime_13343,sales_2123,,
playtime_13343,sales_1185,,
playtime_13343,sales_741,,
playtime_13343,sales_780,,
playtime_13343,sales_3252,,
playtime_13344,sales_349,,
playtime_13344,sales_1165,,
playtime_13344,sales_1181,,
playtime_13344,sales_698,,
playtime_13344,sales_2106,,
playtime_13344,sales_615,,
playtime_13344,sales_4686,,
playtime_13344,sales_780,,
playtime_13344,sales_640,,
playtime_13344,sales_1007,,
playtime_13345,sales_3894,,
playtime_13345,sales_1691,,
playtime_13345,sales_7089,,
playtime_13345,sales_7336,,
playtime_13345,sales_10675,,
playtime_13345,sales_4356,,
playtime_13345,sales_2546,,
playtime_13345,sales_16401,,
playtime_13345,sales_1181,,
playtime_13345,sales_698,,
playtime_13346,sales_2546,,
playtime_13346,sales_1927,,
playtime_13346,sales_3304,,
playtime_13346,sales_5742,,
playtime_13346,sales_6750,,
playtime_13346,sales_3956,,
playtime_13346,sales_16401,,
playtime_13346,sales_2058,,
playtime_13346,sales_16559,,
playtime_13346,sales_8528,,
playtime_13347,sales_16401,,
playtime_13347,sales_12606,,
playtime_13347,sales_16559,,
playtime_13347,sales_10986,,
playtime_13347,sales_11215,,
playtime_13347,sales_10059,,
playtime_13347,sales_2546,,
playtime_13347,sales_12228,,
playtime_13347,sales_3304,,
playtime_13347,sales_3894,,
playtime_13348,sales_1181,,
playtime_13348,sales_4686,,
playtime_13348,sales_698,,
playtime_13348,sales_349,,
playtime_13348,sales_12490,,
playtime_13348,sales_640,,
playtime_13348,sales_2574,,
playtime_13348,sales_615,,
playtime_13348,sales_1165,,
playtime_13348,sales_1007,,
playtime_13349,sales_698,,
playtime_13349,sales_640,,
playtime_13349,sales_1181,,
playtime_13349,sales_1165,,
playtime_13349,sales_741,,
playtime_13349,sales_2123,,
playtime_13349,sales_1185,,
playtime_13349,sales_4686,,
playtime_13349,sales_349,,
playtime_13349,sales_3252,,
playtime_13350,sales_1181,,
playtime_13350,sales_698,,
playtime_13350,sales_349,,
playtime_13350,sales_4686,,
playtime_13350,sales_640,,
playtime_13350,sales_1165,,
playtime_13350,sales_12490,,
playtime_13350,sales_615,,
playtime_13350,sales_2106,,
playtime_13350,sales_741,,
playtime_13351,sales_3894,,
playtime_13351,sales_7089,,
playtime_13351,sales_1691,,
playtime_13351,sales_7336,,
playtime_13351,sales_10675,,
playtime_13351,sales_4356,,
playtime_13351,sales_2546,,
playtime_13351,sales_1181,,
playtime_13351,sales_16401,,
playtime_13351,sales_698,,
playtime_13352,sales_2546,,
playtime_13352,sales_3304,,
playtime_13352,sales_1927,,
playtime_13352,sales_3956,,
playtime_13352,sales_5742,,
playtime_13352,sales_6750,,
playtime_13352,sales_16401,,
playtime_13352,sales_8528,,
playtime_13352,sales_2058,,
playtime_13352,sales_3894,,
playtime_13353,sales_12606,,
playtime_13353,sales_10986,,
playtime_13353,sales_16401,,
playtime_13353,sales_11215,,
playtime_13353,sales_10059,,
playtime_13353,sales_16559,,
playtime_13353,sales_3304,,
playtime_13353,sales_12228,,
playtime_13353,sales_2546,,
playtime_13353,sales_3956,,
playtime_13354,sales_4686,True,TP
playtime_13354,sales_12490,,
playtime_13354,sales_1181,,
playtime_13354,sales_640,,
playtime_13354,sales_741,,
playtime_13354,sales_698,,
playtime_13354,sales_349,,
playtime_13354,sales_2596,,
playtime_13354,sales_1185,,
playtime_13354,sales_3536,,
playtime_13355,sales_640,True,TP
playtime_13355,sales_741,,
playtime_13355,sales_698,,
playtime_13355,sales_1185,,
playtime_13355,sales_4686,,
playtime_13355,sales_2123,,
