id1,id2,score,is_correct,classification
playtime_11573,sales_4386,0.8047811447811448,,
playtime_11671,sales_13564,0.9999999999999999,,
playtime_21006,sales_12828,0.865079365079365,,
playtime_23226,sales_6510,0.9659523809523809,,
playtime_35182,sales_16484,0.8720833333333332,,
playtime_22178,sales_280,0.8562962962962963,,
playtime_29851,sales_2354,0.8135132514544279,,
playtime_3372,sales_10156,0.9642857142857142,,
playtime_16434,sales_3317,0.9999999999999999,,
playtime_19433,sales_249,0.9999999999999999,,
playtime_32958,sales_4359,0.8666666666666666,,
playtime_2212,sales_15249,0.9999999999999999,,
playtime_7098,sales_7668,0.8583333333333334,,
playtime_2453,sales_2300,0.9999999999999999,,
playtime_30827,sales_2484,0.9999999999999999,,
playtime_45931,sales_3146,0.8266666666666667,,
playtime_24864,sales_127,0.8285714285714286,,
playtime_19115,sales_6811,0.8127777777777777,,
playtime_18037,sales_8824,0.8999999999999999,,
playtime_30151,sales_6036,0.8666666666666666,,
playtime_13682,sales_1274,0.819234360410831,,
playtime_15601,sales_11514,0.8341176470588235,,
playtime_16389,sales_4348,0.9999999999999999,,
playtime_13380,sales_16559,0.9637402597402598,,
playtime_10799,sales_2633,0.9999999999999999,,
playtime_34193,sales_1027,0.8543386243386242,,
playtime_31225,sales_8529,0.94,,
playtime_11660,sales_11677,0.9838709677419354,,
playtime_26525,sales_16251,0.9999999999999999,,
playtime_18469,sales_4227,0.8999999999999999,,
playtime_42776,sales_15104,0.8430555555555556,,
playtime_15983,sales_543,0.9999999999999999,,
playtime_9928,sales_3994,0.8409116809116809,,
playtime_13438,sales_2741,0.8666666666666666,,
playtime_23301,sales_10159,0.9408333333333333,,
playtime_26973,sales_3266,0.9842857142857142,,
playtime_32454,sales_2230,0.9999999999999999,,
playtime_14001,sales_16048,0.8913043478260869,,
playtime_14381,sales_9109,0.9999999999999999,,
playtime_24653,sales_3554,0.9562962962962962,,
playtime_34074,sales_6702,0.8270833333333334,,
playtime_8111,sales_500,0.8999999999999999,,
playtime_9916,sales_1270,0.8229629629629629,,
playtime_10483,sales_3427,0.9999999999999999,,
playtime_13993,sales_2600,0.9999999999999999,,
playtime_45234,sales_7328,0.9568627450980393,,
playtime_38836,sales_13266,0.9562962962962962,,
playtime_27227,sales_9747,0.8690277777777777,,
playtime_4622,sales_2659,0.9999999999999999,,
playtime_27610,sales_13525,0.85,,
playtime_16573,sales_14703,0.8269841269841269,,
playtime_36985,sales_10319,0.9067857142857143,,
playtime_35383,sales_8866,0.8566666666666666,,
playtime_6261,sales_148,0.833511586452763,,
playtime_7251,sales_12751,0.8999999999999999,,
playtime_15886,sales_833,0.8188288288288289,,
playtime_22869,sales_3672,0.9999999999999999,,
playtime_21423,sales_813,0.8509523809523809,,
playtime_4946,sales_5168,0.9661616161616161,,
playtime_1691,sales_4784,0.9999999999999999,,
playtime_7220,sales_299,0.8444444444444444,,
playtime_15990,sales_860,0.8666666666666666,,
playtime_40092,sales_13096,0.9999999999999999,,
playtime_8434,sales_7253,0.8999999999999999,,
playtime_23903,sales_14458,0.9842857142857142,,
playtime_27678,sales_7748,0.9999999999999999,,
playtime_10297,sales_458,0.8666666666666666,,
playtime_7888,sales_6294,0.844212962962963,,
playtime_18794,sales_14224,0.8999999999999999,,
playtime_8826,sales_9548,0.8999999999999999,,
playtime_10087,sales_3593,0.8198809523809523,,
playtime_32230,sales_13855,0.9399896172711325,,
playtime_16741,sales_14530,0.9999999999999999,,
playtime_50318,sales_2368,0.8333333333333334,,
playtime_4470,sales_11155,0.8999999999999999,,
playtime_8374,sales_2242,0.8019780219780219,,
playtime_10202,sales_1682,0.9999999999999999,True,TP
playtime_46501,sales_5346,0.8533333333333334,,
playtime_30303,sales_1985,0.9999999999999999,,
playtime_10466,sales_2611,0.9999999999999999,,
playtime_16519,sales_5527,0.9573137973137973,,
playtime_17747,sales_12971,0.8999999999999999,,
playtime_20101,sales_6515,0.8577950069254419,,
playtime_13905,sales_9204,0.9249999999999999,,
playtime_40364,sales_16237,0.9542329796640142,,
playtime_14055,sales_12677,0.8298611111111112,,
playtime_9911,sales_665,0.8562962962962963,,
playtime_32767,sales_9659,0.9807692307692307,,
playtime_17229,sales_14809,0.8125,,
playtime_23483,sales_6539,0.8229629629629629,,
playtime_14964,sales_8640,0.8999999999999999,,
playtime_61372,sales_10030,0.8176282051282051,,
playtime_2071,sales_12384,0.9999999999999999,,
playtime_6585,sales_229,0.9954545454545454,,
playtime_4406,sales_827,0.8442424242424241,,
playtime_25239,sales_8048,0.9999999999999999,,
playtime_20201,sales_3243,0.9999999999999999,,
playtime_18097,sales_3707,0.9737516869095816,,
playtime_35054,sales_3263,0.9999999999999999,,
playtime_10173,sales_12,0.9999999999999999,,
playtime_6559,sales_3283,0.852808908045977,,
playtime_1035,sales_2438,0.9999999999999999,,
playtime_23814,sales_15619,0.8407407407407407,,
playtime_6979,sales_2726,0.9999999999999999,,
playtime_19294,sales_871,0.9999999999999999,,
playtime_34384,sales_34,0.9842948717948717,,
playtime_18454,sales_11680,0.9999999999999999,,
playtime_14058,sales_9211,0.9999999999999999,,
playtime_946,sales_3806,0.8868421052631579,,
playtime_4000,sales_959,0.9842857142857142,,
playtime_363,sales_6943,0.9466666666666665,,
playtime_25406,sales_6159,0.9999999999999999,,
playtime_21078,sales_7969,0.9999999999999999,,
playtime_6943,sales_119,0.9999999999999999,,
playtime_9914,sales_601,0.8409116809116809,,
playtime_23273,sales_5113,0.9899999999999999,,
playtime_55528,sales_9181,0.9999999999999999,,
playtime_19443,sales_12143,0.8378333333333333,,
playtime_9500,sales_16196,0.9999999999999999,,
playtime_31287,sales_14817,0.896249046529367,,
playtime_7120,sales_15730,0.9999999999999999,,
playtime_6460,sales_8624,0.8999999999999999,,
playtime_30598,sales_7776,0.8999999999999999,,
playtime_32623,sales_11169,0.9999999999999999,,
playtime_1118,sales_157,0.8280701754385965,,
playtime_6144,sales_12882,0.9298611111111111,,
playtime_12779,sales_1126,0.8666666666666666,,
playtime_37799,sales_5173,0.8266666666666668,,
playtime_66685,sales_14176,0.8216666666666667,,
playtime_11046,sales_12293,0.8176760366276494,,
playtime_30204,sales_2550,0.9999999999999999,,
playtime_68004,sales_7084,0.9999999999999999,,
playtime_12260,sales_5819,0.8999999999999999,,
playtime_41311,sales_16532,0.8069020032255327,,
playtime_47553,sales_6796,0.8999999999999999,,
playtime_28846,sales_7659,0.9742857142857143,,
playtime_38778,sales_8420,0.9999999999999999,,
playtime_1230,sales_9268,0.8581395348837209,,
playtime_40640,sales_7498,0.9283333333333333,,
playtime_30574,sales_446,0.9067724867724867,,
playtime_11217,sales_10171,0.8899999999999999,,
playtime_28956,sales_4057,0.9096282372598162,,
playtime_7897,sales_2066,0.9999999999999999,,
playtime_30582,sales_798,0.9999999999999999,,
playtime_4751,sales_4914,0.8999999999999999,,
playtime_16437,sales_2177,0.9999999999999999,,
playtime_38071,sales_1959,0.9688924501424501,,
playtime_1114,sales_173,0.964516129032258,,
playtime_14498,sales_12078,0.9849999999999999,,
playtime_22463,sales_15483,0.8696732026143791,,
playtime_2106,sales_8686,0.9472943722943723,,
playtime_504,sales_3351,0.9999999999999999,,
playtime_4623,sales_1956,0.9999999999999999,,
playtime_10544,sales_5933,0.8075757575757576,,
playtime_16956,sales_275,0.9999999999999999,,
playtime_58927,sales_7888,0.8999999999999999,,
playtime_64126,sales_7127,0.849537037037037,,
playtime_36772,sales_10771,0.9626373626373625,,
playtime_15075,sales_13260,0.9661842105263159,,
playtime_7406,sales_5064,0.9999999999999999,,
playtime_5965,sales_4953,0.8833333333333333,,
playtime_41295,sales_1544,0.8615514115514116,,
playtime_25659,sales_6158,0.8234358974358974,,
playtime_32455,sales_2330,0.9999999999999999,,
playtime_28452,sales_296,0.9999999999999999,,
playtime_1638,sales_12040,0.9485714285714286,,
playtime_3317,sales_9653,0.9999999999999999,,
playtime_6410,sales_848,0.8999999999999999,,
playtime_23486,sales_2456,0.9562962962962962,,
playtime_21282,sales_9999,0.875,,
playtime_45980,sales_9569,0.8429523809523809,,
playtime_1177,sales_6821,0.8204317712938403,,
playtime_21417,sales_15552,0.8985903163706368,,
playtime_65579,sales_15902,0.9999999999999999,,
playtime_11821,sales_3374,0.822962962962963,,
playtime_44540,sales_10048,0.8468749999999999,,
playtime_9726,sales_9779,0.9999999999999999,,
playtime_9725,sales_7289,0.9999999999999999,,
playtime_16004,sales_481,0.8999999999999999,,
playtime_7124,sales_12138,0.9999999999999999,,
playtime_34360,sales_14555,0.8999999999999999,,
playtime_30840,sales_10456,0.9120129870129869,,
playtime_4512,sales_6895,0.9999999999999999,,
playtime_39939,sales_10784,0.945,True,TP
playtime_2810,sales_1823,0.9842857142857142,,
playtime_16800,sales_14371,0.9999999999999999,,
